victim_id,title,outlet,url
V1-0489,Man killed by RCMP officer in Truro identified as Mitchell Speight,PNI Atlantic News,https://www.saltwire.com/atlantic-canada/man-killed-by-rcmp-officer-in-truro-identified-as-mitchell-speight-340962
V1-0033,Manitoba chiefs call for probe of shooting,Guelph Mercury-Tribune,https://www.proquest.com/canadiannews/docview/355756703/E6EF58EC833C43DAPQ/2?accountid=14771&sourcetype=Newspapers
V1-0207,PTSD a real problem for cops,Barrie Advance,https://www.simcoe.com/news/ptsd-a-real-problem-for-cops/article_b0659a65-f060-52b5-ad62-734b5456665d.html
V1-0278,Police shootings inquest: Delusional  depressed Michael Eligon was paranoid in final days  inquest hears,Toronto Star,https://www.thestar.com/news/crime/police-shootings-inquest-delusional-depressed-michael-eligon-was-paranoid-in-final-days-inquest-hears/article_53b76614-78ad-55b8-925c-e5ba07967e9a.html
V1-0072,Shooting victim had dark side  mourners told during funeral,Saskatoon StarPhoenix,https://www.proquest.com/canadiannews/docview/348726707/18888437A7C848C0PQ/3?accountid=14771&sourcetype=Newspapers
V1-0105,Ontario man  39  dies after taser used in arrest,The Globe and Mail,https://www.theglobeandmail.com/news/national/ontario-man-39-dies-after-taser-used-in-arrest/article18240067/
V1-0579,Estranged daughters of Vaughan condo gunman say he was 'abusive husband and father',CBC,https://www.cbc.ca/news/canada/toronto/vaughan-condo-gunman-daughters-1.6693541
V1-0608,Mother of slain Indigenous Campbell Riverite demands federal inquiry,Campbell River Mirror,https://www.proquest.com/canadiannews/docview/3119634071/A1239D9A97E0482BPQ/30?accountid=14771&sourcetype=Blogs,%20Podcasts,%20&%20Websites
V1-0567,Shooting of machete-wielding man by Windsor police not excessive  says SIU,The Windsor Star,https://windsorstar.com/news/local-news/shooting-of-machete-wielding-man-by-windsor-police-not-excessive-says-siu
V1-0197,Investigation clears Ottawa police in shooting of man with fake gun,CBC,https://www.cbc.ca/news/canada/ottawa/investigation-clears-ottawa-police-in-shooting-of-man-with-fake-gun-1.845061
V1-0592,Crown to consider charging RCMP officer who fatally shot suspected car thief in Revelstoke  B.C.,CTV,https://www.ctvnews.ca/vancouver/article/iio-refers-fatal-2023-revelstoke-rcmp-shooting-to-crown-for-consideration-of-charges/
V1-0561,Saanich bank heist brothers sampled Canadian military  never served: CAF,Victoria News,https://www.vicnews.com/news/saanich-bank-heist-brothers-sampled-canadian-military-never-served-caf/
V1-0671,ASIRT investigating death of a man in Grande Prairie RCMP custody,Daily Herald Tribune,https://www.dailyheraldtribune.com/news/asirt-investigating-death-of-a-man-in-grande-prairie-rcmp-custody
V1-0164,soldier shot by police had pellet gun: source,Winnipeg Free Press,https://www.winnipegfreepress.com/historic/2007/12/19/ex-soldier-shot-by-police-had-pellet-gun-source
V1-0423,Man wanted on gun  coke charges in Vaughan shot dead in Ottawa gun fight,Vaughan Citizen,https://www.yorkregion.com/news/crime/man-wanted-on-gun-coke-charges-in-vaughan-shot-dead-in-ottawa-gun-fight/article_bb01eff6-b6c7-59ec-89fc-e2ed5422e18e.html
V1-0542,Crown declines to prosecute RCMP officers who killed man in 2021,CBC,https://www.cbc.ca/news/canada/british-columbia/jared-lowndes-crown-charges-dropped-1.7182836
V2-0785,Man in police custody at Comox hospital died of natural causes -- inquest,Courtenay Comox Valley Record,https://www.proquest.com/canadiannews/docview/1012411590/921FC765C0CE41FDPQ/6?accountid=14771&sourcetype=Newspapers
V1-0557,Inquest scheduled for Sask. man killed in shootout with RCMP,CTV,https://www.ctvnews.ca/saskatoon/article/inquest-scheduled-for-sask-man-killed-in-shootout-with-rcmp/
V1-0367,Man shot dead by police 'waving his weapon around': source - Winnipeg Free Press,Winnipeg Free Press,https://www.winnipegfreepress.com/breakingnews/2015/09/21/police-probe-officer-involved-shooting-north-of-winnipeg
V1-0091,Officer cleared in fatal shooting: Victim's wife agrees with decision,Calgary Herald,https://www.proquest.com/canadiannews/docview/245297034/3DBD81D6F72D4773PQ/7?accountid=14771&sourcetype=Newspapers
V1-0076,11 SIU officers probe fatal shooting: [North York Mirror Edition],North York Mirror,https://www.proquest.com/canadiannews/docview/362162443/D6E1FE69878F4B9FPQ/3?accountid=14771&sourcetype=Newspapers
V1-0487,SIU investigating fatal police shooting in Peterborough,CBC,https://www.cbc.ca/news/canada/toronto/siu-peterborough-shooting-death-1.5223093
V1-0484,Fiance of man shot by police questions why officer used lethal force,Regina Leader-Post,https://leaderpost.com/news/local-news/fiancee-of-man-shot-by-regina-police-questions-why-officer-used-lethal-force
V1-0160,Autopsy fails to find cause of death in Taser incident,CBC,https://www.cbc.ca/news/canada/british-columbia/autopsy-fails-to-find-cause-of-death-in-taser-incident-1.677260
V1-0436,Judge recommends province cover cost of lawyers for families of deceased at inquests - Winnipeg Free Press,Winnipeg Free Press,https://www.winnipegfreepress.com/breakingnews/2024/08/01/judge-recommends-province-cover-cost-of-lawyers-for-families-of-deceased-at-inquests
V1-0076,SIU ends probe: [North York Mirror Edition],North York Mirror,https://www.proquest.com/canadiannews/docview/362163163/D6E1FE69878F4B9FPQ/4?accountid=14771&sourcetype=Newspapers
V1-0557,Trent Angus's death deemed a homicide in Coroner's Inquest,SaskToday,https://www.sasktoday.ca/north/battlefords-news-optimist/trent-anguss-death-deemed-a-homicide-in-coroners-inquest-10230463
V2-0823,Autopsy: Painkiller caused P.A. in-custody death,paNOW,https://panow.com/2014/12/03/autopsy-painkiller-caused-p-a-in-custody-death/
V1-0521,Family of Eastern Passage man shot dead by police says he was holding a pellet gun,Halifax Examiner,https://www.halifaxexaminer.ca/policing/family-of-eastern-passage-man-shot-dead-by-police-says-he-was-holding-a-pellet-gun/
V2-0781,Peel officers cleared in man's death,Toronto Star,https://www.thestar.com/news/crime/peel-officers-cleared-in-mans-death/article_0de14fae-c535-574f-b42f-92ae437edb6f.html
V1-0046,Police-related deaths in Nunavut nine times higher than in Ontario,Toronto Star,https://www.thestar.com/news/investigations/police-related-deaths-in-nunavut-nine-times-higher-than-in-ontario/article_8eba6f87-4331-52e7-89ed-92636c120017.html
V2-0806,Killed-by-cop probe done: Prosecutors now hold file on Montreal double-shooting,Global News,https://globalnews.ca/news/170143/killed-by-cop-probe-done-prosecutors-now-hold-file-on-montreal-double-shooting-2/
V1-0139,Final two shots were fatal in frenzied chase  inquest hears,The Globe and Mail,https://www.theglobeandmail.com/news/national/final-two-shots-were-fatal-in-frenzied-chase-inquest-hears/article1089549/
V2-0780,Inquest launched into Port Hope cell death of Darryl Thompson,Northumberland News,https://www.northumberlandnews.com/news/inquest-launched-into-port-hope-cell-death-of-darryl-thompson/article_2d277b0d-cbb1-5db9-80ed-e17867680370.html
V1-0589,Family holds vigil for man killed by police officers; 'Loved' grandfather was shot dead during chase on roadway last year,Calgary Herald,https://www.proquest.com/canadiannews/docview/3062314896/DFE21E03147740E4PQ/48?accountid=14771&sourcetype=Newspapers
V2-0899,Crown claims deadly prisoner beating was so loud it could be heard on jail's lower floor,CBC,https://www.cbc.ca/news/canada/london/london-jail-employees-adam-kargus-trial-1.4979574
V2-0850,IIO to probe teen's death,Times-Colonist,https://www.proquest.com/canadiannews/docview/1800420177/7D6CDABE33CB4A1APQ/5?accountid=14771&sourcetype=Newspapers
V1-0126,Partner who shot teen 'saved my life ' officer says,The Globe and Mail,https://www.theglobeandmail.com/news/national/partner-who-shot-teen-saved-my-life-officer-says/article18165933/
V1-0218,Coroner orders Wilcox shooting inquest,North Shore News,https://www.nsnews.com/local-news/coroner-orders-wilcox-shooting-inquest-2915833
V2-0737,Fatality inquiry underway; Police witnesses testify woman in cell seemed to be breathing OK before death,Daily Herald-Tribune,https://www.proquest.com/canadiannews/docview/2171982689/142730199F3D4CBAPQ/4?accountid=14771
V1-0440,Passenger in vehicle with Whitstone when he died testifies in inquest,CTV,https://www.ctvnews.ca/saskatoon/article/passenger-in-vehicle-with-whitstone-when-he-died-testifies-in-inquest/
V1-0550,McDonald death inquest rescheduled to March,paNOW,https://panow.com/2025/02/05/mcdonald-death-inquest-rescheduled-to-march/
V1-0633,York police officer whose vehicle struck  killed woman gets 8-month sentence,East Gwillimbury Express,https://www.yorkregion.com/news/crime/york-police-officer-whose-vehicle-struck-killed-woman-gets-8-month-sentence/article_35c1ff68-d485-5b23-830e-cc539af8f752.html
V1-0548,Parents of man fatally shot by London police want answers after charges cleared,Global News,https://globalnews.ca/news/8956300/justin-bourassa-parents-london-police-shooting-questions/
V1-0174,Taser victim had checkered past; Jeffrey Mark Marreel Was Previously Arrested For Assaulting a Peace Officer,Simcoe Reformer,https://www.proquest.com/canadiannews/docview/2171446937/6E7C8A9327A54475PQ/1?accountid=14771&sourcetype=Newspapers
V1-0399,Crown withdraws charges against OPP constable in 2016 death of Indigenous woman,The London Free Press,https://lfpress.com/2017/11/28/charges-against-opp-officer-dropped-in-death-of-local-woman-debra-chrisjohn
V1-0141,Killer to be stopped meds  but home didn't consult MD,Winnipeg Free Press,https://www.winnipegfreepress.com/local/2011/04/08/killer-to-be-stopped-meds-but-home-didnt-consult-md
V1-0608,Mother of man killed by police joins call for inquiry into systemic racism,Edmonton Journal,https://www.proquest.com/canadiannews/docview/3141285561/DFE21E03147740E4PQ/8?accountid=14771&sourcetype=Newspapers
V1-0401,CLAIRMONT: Officer of SIU probe has heavy burden,Burlington Post,https://www.insidehalton.com/news/crime/clairmont-officer-of-siu-probe-has-heavy-burden/article_cee80feb-cd26-5ce8-b226-9031ade1f32c.html?
V1-0471,Coroner's inquest rules police fatally shooting man in Mill Bay was a homicide,CHEK News,https://cheknews.ca/coroners-inquest-rules-police-fatally-shooting-man-in-mill-bay-was-a-homicide-1202053/
V1-0395,SIU investigating after Ottawa man taken to hospital critically injured following arrest,CBC,https://www.cbc.ca/news/canada/ottawa/siu-investigate-hilda-street-arrest-hospital-1.3693073
V1-0069,RCMP officer  suspect killed in stand-off,The Globe and Mail,https://www.theglobeandmail.com/news/national/rcmp-officer-suspect-killed-in-stand-off/article1128416/
V1-0116,Suicide not a factor in police shooting: victim's family,CBC,https://www.cbc.ca/news/canada/manitoba/suicide-not-a-factor-in-police-shooting-victim-s-family-1.559477
V1-0392,Inquest into 2016 death of B.C. man shot by police postponed indefinitely due to COVID-19 measures,CBC,https://www.cbc.ca/news/canada/british-columbia/inquest-examine-2016-death-craig-ford-1.5420835
V2-0945,OPP officer demoted for failing to respond to dying woman's 911 call,CBC,https://www.cbc.ca/news/canada/ottawa/opp-const-david-dionne-demoted-911-call-1.4127372
V1-0628,Date set for inquest into death of woman in holding cell at Niagara police headquarters,Niagara This Week,https://www.niagarathisweek.com/news/niagara-region/date-set-for-inquest-into-death-of-woman-in-holding-cell-at-niagara-police-headquarters/article_13624c2d-9edc-5185-b4fa-da5d432aa988.html
V1-0472,Ontario officers arrive in Corner Brook to probe police shooting of Jorden McKay,CBC,https://www.cbc.ca/news/canada/newfoundland-labrador/jorden-mckay-police-shooting-1.4925396
V1-0421,Inquest to begin into death of Nunavut killed by RCMP in 2017,The Globe and Mail,https://www.theglobeandmail.com/canada/article-inquest-to-begin-into-death-of-nunavut-man/
V1-0633,Crown appeals acquittal of York cop whose vehicle hit  killed pedestrian,East Gwillimbury Express,https://www.yorkregion.com/news/crime/crown-appeals-acquittal-of-york-cop-whose-vehicle-hit-killed-pedestrian/article_a7772050-8ca0-58f4-b95c-6963380eed3f.html
V1-0517,Family of 62-year-old schizophrenic man who died during police shooting call for inquiry,National Post,https://nationalpost.com/news/family-of-62-year-old-man-who-died-after-police-shooting-call-for-inquiry
V1-0318,Family still seeking answers,PNI Atlantic News,https://www.saltwire.com/atlantic-canada/family-still-seeking-answers-42754
V1-0112,RCMP works to rebuild image in B.C.,Toronto Star,https://www.thestar.com/news/canada/rcmp-works-to-rebuild-image-in-b-c/article_65f372f6-e11c-5fd6-90ea-2ea0a659b003.html
V1-0515,Police commission clears officer in B.C. woman's shooting death,Trail Times,https://www.trailtimes.ca/news/police-commission-clears-officer-in-b-c-womans-shooting-death-5062496
V1-0077,Best force is no force,Times-Colonist,https://www.proquest.com/canadiannews/docview/347991310/33F85CB0C2724DBCPQ/44?accountid=14771&sourcetype=Newspapers
V2-0950,New Year's death remains a mystery to family,The Globe and Mail,https://www.theglobeandmail.com/news/national/new-years-death-remains-a-mystery-to-family/article18174532/
V2-0783,Police  paramedics sued after man dies,Times-Colonist,https://www.proquest.com/canadiannews/docview/759726134/DBD2647494734217PQ/4?accountid=14771&sourcetype=Newspapers
V2-0829,Creighton death inquest looks into in-custody seizure,paNOW,https://panow.com/2014/10/20/creighton-death-inquest-looks-into-in-custody-seizure/
V1-0093,SIU investigating death of man  37  in custody,The Globe and Mail,https://www.proquest.com/canadiannews/docview/383722124/D1A9649243584495PQ/2?accountid=14771&sourcetype=Newspapers
V1-0339,Family of mentally ill man shot by Vancouver police sues city,CBC,https://www.cbc.ca/news/canada/british-columbia/tony-du-vancouver-police-civil-suit-1.3975168
V1-0624,'This shouldn't have happened': Vigil honours woman fatally struck by Winnipeg police cruiser,CBC,https://www.cbc.ca/news/canada/manitoba/vigil-tammy-bateman-struck-by-winnipeg-police-officer-1.7313928
V1-0675,SIU clears police officer in truck crash: Driver of stolen car died during chase,Ottawa Citizen,https://www.proquest.com/canadiannews/docview/240486974/EF182F438D3F4D06PQ/27?accountid=14771&sourcetype=Newspapers
V1-0598,'He deserved help': Kitchener man speaks out after his brother dies in police-involved shooting,CBC,https://www.cbc.ca/news/canada/kitchener-waterloo/kitchener-man-shot-killed-siu-investigation-mental-health-family-1.7120295
V1-0618,'I miss my dad': Family says goodbye to Abisay Cruz  died following Montreal police intervention,CityNews,https://montreal.citynews.ca/2025/05/02/public-coroner-inquiry-montrealer-police-intervention/
V1-0658,WARMINGTON: Man fatally shot by cops for pointing a gun had done this before,The Toronto Sun,https://torontosun.com/news/local-news/warmington-man-fatally-shot-by-cops-for-pointing-a-gun-had-done-this-before
V2-0848,Coroner's inquest into death of man in RCMP cell hears sister's testimony on day one,CBC,https://www.cbc.ca/news/canada/north/adla-pudlat-rcmp-coroners-inquest-1.5340217
V1-0415,Police shooting of homeless man in 2017 was justified: Crown,Montreal Gazette,https://www.montrealgazette.com/news/article205127.html
